klant_id,jaar_maand,gb_verbruikt,minuten_gebeld
K0247,2023-11,4.0,658
K0247,2022-05,46.6,652
K0247,2022-06,28.8,407
K0247,2023-10,21.7,761
K0247,2023-09,46.8,867
K0247,2023-08,35.9,594
K0247,2024-03,10.7,338
K0247,2023-06,19.4,126
K0247,2022-10,27.7,199
K0247,2023-04,44.1,730
K0247,2024-01,30.4,270
K0248,2023-03,18.0,500
K0248,2023-01,12.1,194
K0248,2023-06,42.5,147
K0248,2022-01,34.5,618
K0248,2022-12,34.9,217
K0248,2023-10,39.3,136
K0248,2024-04,10.5,881
K0248,2022-02,20.2,265
K0248,2022-06,2.0,889
K0248,2022-08,28.0,136
K0248,2023-04,16.1,781
K0248,2024-02,8.2,404
K0248,2022-03,46.7,917
K0248,2022-09,48.2,385
K0248,2022-05,30.9,607
K0248,2022-04,32.6,264
K0248,2024-01,8.3,484
K0248,2022-11,45.9,636
K0248,2023-09,46.7,163
K0248,2023-05,11.2,547
K0248,2023-11,43.4,667
K0248,2023-12,7.0,139
K0248,2023-02,11.9,186
K0249,2023-07,21.2,193
K0249,2022-04,11.4,817
K0249,2022-09,8.8,285
K0249,2023-11,14.7,217
K0249,2022-01,48.1,506
K0249,2022-03,33.0,619
K0250,2023-05,1.5,733
K0250,2022-05,41.6,807
K0250,2023-08,14.2,251
K0250,2022-01,10.7,158
K0250,2023-10,9.2,776
K0250,2023-04,21.6,640
K0250,2022-11,36.2,154
K0250,2023-12,45.7,504
K0250,2022-03,22.5,478
K0250,2023-09,10.9,961
K0250,2022-09,3.8,907
K0250,2023-07,36.3,716
K0250,2024-03,48.0,977
K0250,2023-03,19.9,950
K0250,2022-07,14.9,489
K0250,2024-01,1.4,821
K0250,2022-08,22.1,212
K0250,2022-06,27.9,53
K0250,2023-02,11.9,816
K0250,2022-02,1.7,629
K0250,2022-04,15.7,638
K0250,2023-11,25.2,311
K0250,2023-06,6.8,294
K0250,2023-01,4.2,843
K0251,2023-09,44.9,276
K0251,2023-04,0.9,663
K0251,2024-02,43.4,484
K0251,2023-11,39.1,375
K0251,2022-10,25.3,438
K0251,2022-02,22.7,141
K0251,2022-05,18.6,948
K0252,2024-03,35.3,195
K0252,2023-02,40.2,678
K0252,2022-06,49.1,649
K0252,2022-01,42.3,829
K0252,2022-02,47.2,904
K0252,2022-08,47.8,268
K0253,2023-12,37.4,858
K0253,2022-03,27.1,284
K0253,2022-10,42.1,612
K0253,2023-07,39.5,263
K0253,2023-03,29.9,723
K0253,2022-09,25.3,35
K0253,2022-11,29.5,635
K0253,2023-08,44.4,833
K0253,2023-04,15.7,887
K0253,2024-01,14.1,719
K0253,2022-07,40.0,212
K0253,2022-04,7.1,426
K0253,2023-06,38.8,446
K0253,2024-02,14.8,130
K0253,2022-12,6.6,227
K0253,2023-01,48.8,263
K0253,2024-04,44.7,103
K0253,2023-10,6.5,160
K0253,2022-08,35.9,599
K0254,2024-02,40.8,995
K0254,2023-09,26.6,937
K0254,2022-03,15.2,509
K0254,2023-10,15.0,846
K0254,2022-04,44.5,652
K0254,2022-11,8.1,407
K0254,2023-08,35.8,764
K0254,2022-10,25.2,503
K0254,2023-06,3.2,525
K0254,2023-11,38.7,538
K0254,2022-08,7.1,988
K0254,2022-09,6.4,461
K0254,2022-01,26.3,559
K0254,2023-04,32.4,59
K0254,2022-12,16.5,559
K0254,2022-02,48.6,297
K0254,2024-04,3.4,534
K0254,2023-07,2.5,714
K0254,2024-01,3.9,748
K0254,2022-07,10.0,740
K0254,2023-02,12.8,657
K0254,2023-01,18.5,313
K0254,2023-05,23.4,588
K0255,2024-04,3.0,901
K0255,2022-09,7.0,85
K0255,2023-01,19.2,135
K0255,2022-01,0.4,428
K0255,2023-10,16.1,922
K0255,2022-11,15.9,460
K0255,2023-05,34.2,416
K0255,2023-02,47.6,338
K0255,2023-03,25.0,949
K0255,2024-03,26.1,408
K0255,2024-02,16.1,769
K0255,2022-07,37.9,909
K0255,2022-08,24.7,102
K0255,2024-01,49.6,176
K0255,2023-09,12.7,441
K0255,2022-10,13.7,7
K0255,2023-04,2.6,536
K0255,2022-03,22.3,533
K0255,2022-04,39.3,424
K0255,2023-12,40.4,876
K0255,2022-02,6.6,699
K0255,2023-08,2.9,73
K0255,2022-05,20.7,361
K0256,2022-11,40.1,853
K0256,2022-04,10.1,541
K0256,2022-05,20.3,547
K0256,2022-06,49.9,17
K0256,2022-09,25.6,238
K0256,2022-10,41.8,840
K0256,2023-12,23.5,42
K0256,2022-03,36.5,463
K0256,2023-05,1.0,251
K0256,2023-07,20.4,46
K0256,2023-04,44.1,305
K0256,2023-11,40.5,274
K0256,2022-01,7.7,217
K0256,2023-09,25.6,421
K0257,2022-06,30.6,547
K0257,2022-02,11.2,623
K0257,2024-02,38.8,284
K0257,2023-11,37.3,217
K0257,2022-11,13.5,592
K0257,2024-03,0.6,788
K0257,2023-06,21.7,67
K0258,2023-08,23.2,362
K0258,2023-04,37.7,386
K0258,2023-07,37.6,503
K0258,2024-03,15.0,521
K0258,2022-05,48.7,14
K0258,2022-09,28.7,510
K0258,2022-11,32.0,976
K0258,2023-12,11.1,257
K0258,2023-06,33.8,909
K0258,2023-11,16.8,848
K0258,2022-04,31.4,561
K0258,2022-07,2.3,673
K0258,2022-12,49.1,1
K0258,2023-05,8.4,631
K0258,2022-10,12.5,150
K0258,2023-09,32.5,828
K0258,2024-02,42.8,820
K0258,2022-01,11.7,92
K0258,2023-01,17.7,543
K0258,2022-06,30.0,781
K0258,2023-10,7.0,533
K0259,2023-08,26.6,471
K0259,2024-03,18.1,374
K0259,2022-01,47.8,116
K0259,2023-03,32.8,68
K0259,2022-07,25.7,435
K0259,2022-10,36.9,930
K0259,2022-05,34.3,738
K0259,2022-02,7.9,3
K0259,2022-08,25.0,772
K0259,2022-04,36.2,859
K0259,2024-01,30.3,805
K0259,2023-06,32.1,894
K0259,2023-04,19.8,526
K0259,2023-10,40.3,283
K0260,2023-07,36.8,369
K0260,2023-02,36.1,385
K0260,2022-06,35.8,774
K0260,2022-08,14.0,470
K0260,2023-09,21.0,492
K0260,2024-01,14.6,528
K0260,2024-02,10.5,869
K0260,2024-03,49.1,197
K0260,2022-01,35.0,393
K0261,2022-06,44.3,843
K0261,2024-03,18.1,348
K0261,2023-07,28.2,424
K0261,2022-07,31.1,607
K0261,2023-10,41.8,955
K0261,2023-09,21.0,156
K0261,2023-12,11.8,471
K0261,2022-03,36.2,225
K0261,2022-12,32.7,121
K0261,2023-11,22.5,514
K0261,2023-05,47.3,27
K0261,2024-02,49.0,905
K0261,2023-03,8.6,482
K0261,2022-09,34.0,586
K0261,2023-04,2.8,725
K0261,2023-06,40.6,781
K0261,2022-05,48.9,323
K0261,2023-01,41.2,893
K0262,2023-09,3.9,838
K0262,2024-04,43.9,557
K0262,2023-03,27.0,701
K0262,2022-02,2.0,463
K0262,2023-10,37.4,473
K0262,2023-06,25.7,361
K0262,2022-09,29.2,328
K0262,2024-02,24.7,59
K0262,2024-03,27.9,309
K0262,2023-07,18.5,623
K0262,2022-11,38.1,642
K0262,2023-12,19.5,414
K0262,2022-03,41.3,215
K0262,2023-11,25.3,563
K0262,2023-01,25.6,420
K0262,2022-08,10.3,23
K0262,2022-07,43.1,982
K0262,2023-02,0.8,490
K0262,2022-06,19.9,154
K0262,2022-10,11.9,408
K0262,2022-04,34.1,184
K0262,2022-05,5.7,646
K0262,2022-12,39.3,617
K0263,2023-09,5.0,950
K0263,2022-11,28.4,808
K0263,2023-12,27.0,659
K0263,2022-03,19.3,671
K0263,2023-06,39.2,100
K0263,2024-02,25.5,137
K0264,2023-09,35.8,870
K0264,2024-03,48.3,37
K0264,2023-04,43.7,48
K0264,2022-01,22.7,135
K0264,2023-01,11.0,798
K0264,2023-12,7.3,568
K0265,2023-01,46.1,248
K0265,2023-06,35.7,45
K0265,2023-08,21.0,335
K0265,2022-08,23.0,628
K0265,2024-01,20.7,531
K0265,2022-09,39.1,885
K0265,2023-05,11.3,997
K0265,2023-02,9.6,362
K0265,2022-10,34.5,13
K0265,2023-03,40.0,452
K0266,2023-12,33.8,33
K0266,2022-04,17.9,659
K0266,2024-01,4.7,489
K0266,2022-06,30.9,691
K0266,2023-10,43.9,227
K0266,2022-07,25.8,727
K0266,2024-03,41.1,269
K0266,2022-11,2.2,376
K0266,2023-09,49.1,550
K0266,2023-08,10.5,995
K0266,2022-02,3.8,65
K0266,2023-07,15.4,494
K0266,2023-03,47.5,667
K0267,2024-01,49.5,116
K0267,2022-05,16.2,768
K0267,2022-08,19.7,956
K0267,2023-09,38.8,616
K0267,2022-11,3.7,38
K0267,2022-02,29.1,448
K0267,2022-07,43.9,461
K0267,2023-01,30.9,550
K0267,2023-06,2.7,903
K0268,2022-08,13.2,999
K0268,2023-09,23.7,829
K0268,2022-10,14.7,936
K0268,2024-01,38.1,237
K0268,2024-03,41.0,433
K0268,2022-09,36.3,437
K0268,2022-12,47.7,833
K0268,2023-02,1.1,442
K0268,2023-05,10.9,137
K0268,2024-02,30.7,491
K0269,2024-01,30.1,720
K0269,2023-04,33.5,678
K0269,2023-05,22.0,106
K0269,2023-10,25.5,984
K0269,2022-07,28.0,760
K0269,2022-04,10.4,38
K0269,2022-12,6.8,849
K0269,2023-07,4.4,572
K0269,2024-03,18.4,722
K0269,2024-04,33.1,657
K0269,2023-03,8.2,841
K0269,2022-06,11.3,179
K0270,2022-03,45.5,307
K0270,2023-01,14.6,393
K0270,2023-12,42.3,726
K0270,2022-12,12.7,180
K0270,2024-04,36.4,353
K0270,2023-06,37.2,586
K0270,2024-01,17.8,290
K0270,2023-09,32.5,943
K0270,2022-09,31.4,274
K0270,2023-11,37.0,945
K0270,2022-08,46.5,117
K0270,2023-02,21.2,452
K0270,2024-03,0.1,13
K0270,2022-01,47.4,919
K0270,2023-07,8.3,525
K0271,2023-01,41.9,683
K0271,2023-07,24.0,715
K0271,2023-06,44.5,722
K0271,2022-03,29.5,836
K0271,2023-09,28.1,710
K0271,2022-10,24.3,460
K0271,2022-04,14.4,753
K0271,2022-08,49.8,605
K0271,2023-11,40.5,880
K0272,2023-06,48.1,649
K0272,2023-01,17.4,955
K0272,2022-10,37.5,588
K0272,2023-10,36.3,599
K0272,2023-09,19.2,838
K0272,2022-08,9.4,571
K0272,2022-07,44.5,425
K0272,2022-01,18.9,470
K0272,2022-05,6.2,764
K0272,2023-02,18.9,425
K0273,2023-02,27.2,74
K0273,2022-03,45.0,213
K0273,2022-01,36.3,995
K0273,2022-05,21.2,226
K0273,2022-11,44.6,499
K0273,2023-01,17.9,758
K0273,2022-08,0.8,485
K0273,2022-09,43.2,629
K0273,2022-06,3.6,153
K0273,2022-02,31.8,282
K0273,2024-01,40.7,123
K0273,2023-06,13.7,27
K0273,2023-05,30.8,216
K0273,2023-12,12.3,878
K0273,2022-12,17.5,468
K0273,2022-04,15.2,404
K0273,2023-04,45.4,444
K0273,2022-10,44.1,143
K0273,2023-03,43.4,385
K0274,2022-04,10.9,581
K0274,2023-06,29.2,768
K0274,2023-01,17.8,926
K0274,2022-08,32.1,915
K0274,2023-04,30.6,342
K0274,2022-05,17.8,776
K0274,2024-02,7.9,187
K0275,2023-10,39.0,947
K0275,2023-03,34.2,896
K0275,2023-01,27.5,492
K0275,2022-09,7.0,546
K0275,2022-03,45.5,234
K0275,2022-10,28.6,307
K0275,2023-08,23.4,246
K0275,2022-02,47.8,67
K0275,2022-01,12.6,369
K0275,2022-07,13.8,748
K0275,2023-06,36.9,85
K0275,2022-11,18.7,493
K0275,2024-04,14.6,849
K0275,2023-12,9.9,366
K0275,2022-12,4.6,266
K0275,2024-02,34.8,602
K0275,2022-06,22.9,529
K0275,2023-02,23.3,843
K0275,2023-09,15.8,65
K0275,2022-04,6.7,704
K0275,2022-05,0.4,14
K0276,2022-11,4.2,94
K0276,2022-10,46.9,256
K0276,2022-08,11.4,492
K0276,2023-03,26.7,174
K0276,2023-04,31.6,967
K0276,2023-09,40.0,497
K0276,2023-02,39.9,79
K0276,2023-10,27.4,99
K0276,2022-04,2.3,687
K0276,2023-05,20.3,537
K0276,2022-07,16.0,308
K0276,2022-02,6.4,779
K0276,2022-12,22.7,54
K0276,2022-09,20.3,561
K0276,2022-01,32.6,2
K0276,2023-11,7.1,438
K0276,2023-07,41.1,672
K0276,2024-01,9.9,946
K0276,2024-02,40.4,73
K0276,2023-08,18.6,269
K0276,2023-12,9.0,760
K0276,2022-03,9.8,413
K0276,2024-03,1.7,189
K0276,2022-05,9.8,189
K0277,2023-02,15.8,262
K0277,2022-11,16.0,602
K0277,2023-09,28.3,19
K0277,2023-11,4.8,880
K0277,2024-03,20.1,914
K0277,2024-01,12.5,869
K0277,2022-01,37.0,144
K0277,2023-12,6.4,873
K0277,2022-05,6.8,38
K0277,2022-06,1.6,327
K0277,2022-10,11.6,1000
K0277,2022-04,29.4,188
K0277,2023-05,33.2,48
K0277,2023-08,18.6,143
K0277,2023-01,32.8,97
K0277,2022-03,48.0,756
K0277,2023-10,30.7,47
K0277,2022-07,42.5,116
K0277,2024-02,37.9,262
K0277,2022-08,26.7,214
K0277,2022-12,11.2,103
K0277,2022-09,9.6,657
K0278,2022-12,41.6,421
K0278,2022-06,34.0,341
K0278,2023-05,6.3,311
K0278,2023-01,9.3,409
K0278,2022-04,14.9,823
K0278,2022-07,14.9,453
K0278,2024-03,21.4,5
K0278,2022-08,8.7,597
K0278,2023-08,25.6,439
K0278,2022-09,9.7,178
K0278,2022-11,37.3,747
K0279,2022-12,40.7,576
K0279,2022-08,42.4,273
K0279,2023-02,24.4,918
K0279,2024-01,19.5,161
K0279,2023-03,18.5,252
K0279,2023-09,43.6,523
K0279,2023-10,3.0,938
K0279,2023-04,20.8,307
K0279,2024-03,5.3,484
K0279,2022-09,39.1,378
K0279,2023-06,11.0,414
K0279,2024-04,42.4,714
K0279,2022-06,18.5,295
K0279,2022-10,43.9,796
K0279,2023-08,49.6,277
K0279,2022-04,46.2,403
K0279,2023-11,21.7,325
K0279,2022-07,33.3,346
K0279,2022-02,10.4,594
K0279,2023-05,34.9,716
K0279,2022-03,46.3,130
K0279,2023-01,38.1,901
K0279,2022-11,38.3,564
K0279,2024-02,44.4,765
K0280,2022-05,7.8,468
K0280,2022-10,43.2,714
K0280,2022-07,46.7,973
K0280,2023-11,9.8,640
K0280,2023-01,27.4,229
K0280,2023-04,16.2,217
K0280,2023-07,47.0,293
K0280,2024-04,20.5,336
K0280,2024-03,25.0,439
K0280,2022-04,12.3,591
K0280,2022-11,1.3,803
K0280,2024-01,5.1,748
K0280,2022-03,26.9,303
K0281,2023-04,24.9,213
K0281,2023-07,23.7,388
K0281,2023-09,2.9,707
K0281,2022-08,8.3,850
K0281,2023-08,38.7,965
K0281,2023-12,4.8,549
K0281,2023-06,30.7,834
K0281,2022-03,24.1,567
K0281,2023-02,45.2,19
K0281,2022-04,27.8,143
K0281,2022-12,19.3,281
K0281,2024-01,28.7,120
K0281,2024-02,6.6,125
K0281,2022-02,49.0,407
K0281,2022-07,39.2,606
K0281,2023-01,38.4,801
K0281,2022-09,38.7,406
K0281,2022-11,9.2,657
K0281,2024-03,13.9,147
K0281,2023-05,37.4,851
K0281,2023-03,31.6,397
K0281,2022-01,42.1,303
K0281,2023-10,17.2,415
K0281,2023-11,10.3,835
K0282,2023-08,41.0,268
K0282,2022-04,25.3,680
K0282,2023-03,4.0,683
K0282,2022-05,5.5,657
K0282,2023-12,20.7,932
K0282,2023-07,19.2,299
K0282,2023-11,28.4,90
K0282,2023-09,31.0,462
K0282,2022-10,49.5,26
K0282,2022-01,20.6,910
K0282,2022-07,27.5,223
K0282,2023-01,16.4,614
K0283,2022-02,20.1,735
K0283,2022-04,12.3,616
K0283,2023-01,13.6,599
K0283,2024-03,1.7,772
K0283,2022-06,4.1,231
K0283,2022-12,11.6,995
K0283,2023-07,13.6,487
K0283,2022-01,45.9,429
K0283,2024-01,41.7,672
K0284,2023-10,43.2,505
K0284,2022-09,30.0,38
K0284,2023-06,3.7,257
K0284,2022-04,45.4,93
K0284,2022-10,5.2,10
K0284,2022-02,48.8,592
K0284,2023-07,32.7,604
K0284,2024-02,33.1,85
K0284,2024-03,38.6,48
K0284,2022-03,42.4,671
K0284,2023-11,44.9,165
K0284,2024-04,44.7,39
K0285,2023-05,12.3,147
K0285,2023-06,6.1,865
K0285,2023-02,38.5,264
K0285,2024-02,25.1,760
K0285,2022-04,46.7,309
K0285,2023-01,27.7,909
K0285,2024-03,7.8,61
K0285,2022-02,10.5,202
K0285,2022-03,3.7,62
K0285,2023-09,34.8,579
K0286,2023-04,16.2,492
K0286,2024-03,4.9,718
K0286,2023-07,44.2,809
K0286,2022-04,24.8,208
K0286,2022-07,43.8,801
K0286,2023-06,35.3,596
K0286,2023-01,34.1,948
K0286,2022-02,42.4,16
K0286,2022-03,49.8,310
K0287,2023-10,48.5,487
K0287,2022-01,42.5,377
K0287,2022-06,24.5,301
K0287,2023-05,43.0,192
K0287,2023-06,30.3,244
K0287,2023-09,27.7,987
K0287,2022-03,4.0,940
K0287,2022-10,31.9,308
K0287,2024-04,30.7,113
K0287,2022-04,32.9,388
K0287,2022-05,6.1,591
K0287,2023-03,49.9,173
K0287,2023-11,12.5,155
K0287,2024-02,5.9,290
K0287,2023-08,43.8,77
K0287,2022-08,35.5,84
K0287,2022-12,46.0,223
K0287,2022-02,16.6,420
K0287,2023-04,29.8,443
K0287,2023-07,48.3,189
K0288,2022-03,36.0,66
K0288,2023-02,46.7,477
K0288,2023-06,29.2,611
K0288,2022-09,35.2,282
K0288,2022-12,26.0,936
K0288,2022-11,45.5,436
K0288,2022-06,19.5,289
K0288,2023-11,25.3,972
K0288,2023-10,29.9,59
K0288,2023-04,1.5,108
K0288,2022-10,29.5,643
K0288,2024-04,35.0,348
K0288,2022-01,21.6,356
K0288,2023-05,47.0,939
K0288,2023-09,20.1,374
K0288,2023-08,18.2,516
K0288,2022-05,14.8,149
K0288,2022-08,42.6,188
K0289,2023-09,14.7,669
K0289,2023-12,46.0,113
K0289,2022-03,41.9,5
K0289,2023-03,49.3,387
K0289,2022-05,25.5,978
K0289,2023-01,48.1,881
K0289,2023-11,9.0,41
K0289,2024-03,39.4,524
K0289,2022-12,22.3,827
K0289,2023-10,5.1,5
K0289,2023-08,0.2,653
K0289,2022-01,49.0,421
K0289,2022-09,20.5,613
K0289,2022-07,2.9,278
K0289,2023-02,49.4,823
K0289,2023-05,38.0,497
K0289,2022-08,6.8,144
K0289,2023-07,0.4,417
K0289,2022-11,8.4,513
K0289,2022-02,36.0,124
K0290,2024-04,16.3,159
K0290,2024-02,26.3,366
K0290,2023-10,50.0,605
K0290,2022-06,29.8,32
K0290,2022-05,0.1,94
K0290,2022-08,2.0,769
K0290,2023-12,27.7,463
K0290,2023-06,30.3,118
K0290,2024-03,11.4,911
K0290,2024-01,39.1,721
K0290,2023-07,5.8,252
K0290,2023-08,17.4,30
K0290,2022-10,41.3,968
K0290,2022-01,38.7,198
K0290,2022-09,15.9,798
K0290,2023-05,47.2,949
K0290,2023-11,7.3,784
K0291,2023-07,14.4,887
K0291,2022-05,35.6,337
K0291,2022-01,12.1,79
K0291,2023-02,30.7,892
K0291,2022-10,38.0,805
K0291,2022-04,38.1,779
K0291,2023-09,45.3,952
K0291,2022-12,32.8,294
K0291,2023-04,23.5,419
K0291,2023-06,40.0,294
K0291,2022-02,36.6,643
K0291,2023-03,6.4,37
K0291,2022-08,8.8,656
K0291,2024-02,25.5,568
K0291,2022-03,46.3,228
K0291,2022-09,1.1,227
K0291,2023-05,37.8,509
K0291,2024-04,49.1,572
K0291,2023-10,32.1,991
K0291,2024-03,1.2,232
K0291,2022-11,23.2,599
K0291,2023-01,38.7,683
K0292,2022-04,29.8,14
K0292,2022-08,15.9,339
K0292,2023-10,27.6,980
K0292,2023-08,17.2,504
K0292,2023-12,39.2,606
K0292,2023-11,28.6,714
K0292,2023-03,38.4,557
K0292,2022-09,38.0,191
K0292,2024-03,28.8,754
K0292,2023-01,0.0,429
K0293,2023-07,23.0,239
K0293,2023-09,22.6,279
K0293,2022-02,18.6,915
K0293,2023-11,2.2,408
K0293,2022-10,15.9,454
K0293,2022-12,20.7,948
K0293,2022-05,11.1,679
K0293,2023-05,28.0,306
K0293,2023-08,29.4,565
K0293,2023-06,2.9,366
K0293,2023-02,11.0,20
K0293,2022-01,25.6,199
K0293,2023-01,23.9,408
K0293,2024-02,30.8,164
K0293,2024-01,32.0,869
K0293,2024-03,19.9,275
K0293,2022-07,15.1,792
K0293,2022-06,41.9,880
K0293,2024-04,45.5,330
K0294,2023-06,45.0,178
K0294,2022-10,10.6,524
K0294,2023-10,0.2,32
K0294,2022-06,13.7,465
K0294,2022-08,35.5,315
K0294,2022-05,5.5,338
K0295,2022-08,40.4,15
K0295,2023-01,8.1,168
K0295,2023-08,18.4,62
K0295,2022-04,12.0,781
K0295,2022-11,10.6,672
K0295,2023-06,7.2,813
K0295,2023-12,16.9,614
K0295,2023-10,14.6,185
K0295,2023-03,46.5,868
K0295,2022-10,4.1,655
K0295,2022-01,26.9,829
K0295,2024-03,7.0,396
K0295,2022-06,11.3,286
K0295,2023-02,1.0,848
K0295,2024-04,7.0,445
K0295,2023-07,19.6,926
K0296,2023-03,41.5,27
K0296,2022-06,15.1,417
K0296,2022-04,23.2,949
K0296,2023-04,38.5,926
K0296,2022-10,6.0,700
K0296,2024-03,12.0,180
K0296,2023-08,45.0,391
K0296,2022-05,30.2,486
K0297,2023-01,6.1,236
K0297,2022-08,29.3,512
K0297,2022-05,2.3,544
K0297,2022-12,39.0,841
K0297,2022-02,17.9,189
K0297,2022-07,7.6,428
K0298,2023-10,18.7,231
K0298,2023-07,24.5,498
K0298,2022-02,4.2,63
K0298,2022-04,0.1,661
K0298,2024-03,1.1,725
K0298,2022-08,29.1,349
K0298,2023-09,21.5,385
K0298,2023-11,7.3,861
K0298,2022-07,17.0,732
K0299,2023-11,14.3,798
K0299,2023-04,17.2,823
K0299,2022-03,48.9,139
K0299,2023-05,37.1,84
K0299,2023-12,48.1,666
K0299,2022-12,31.4,476
K0299,2024-04,45.8,547
K0299,2023-08,38.4,291
K0299,2022-10,16.6,296
K0299,2022-01,22.1,294
K0299,2023-03,41.9,454
K0299,2022-05,0.6,757
K0299,2022-08,5.9,302
K0299,2023-07,47.2,361
K0300,2023-10,2.9,181
K0300,2023-08,32.9,663
K0300,2023-11,44.8,428
K0300,2022-04,3.3,27
K0300,2022-03,39.2,163
K0300,2024-04,27.7,841
K0300,2023-03,35.0,328
K0300,2023-04,23.8,56
K0300,2023-02,20.3,75
K0300,2024-03,39.9,639
K0300,2023-07,3.0,135
K0300,2022-11,12.3,691
K0301,2023-01,31.6,209
K0301,2023-04,16.8,138
K0301,2023-09,7.6,700
K0301,2023-06,24.3,552
K0301,2023-10,17.8,159
K0301,2023-03,3.6,141
K0301,2022-01,18.9,651
K0301,2024-04,25.8,291
K0301,2024-03,32.4,376
K0302,2022-08,28.2,713
K0302,2023-04,7.4,249
K0302,2022-03,35.2,74
K0302,2024-02,10.4,265
K0302,2022-10,21.9,613
K0302,2022-05,32.9,514
K0302,2023-08,42.6,389
K0302,2023-12,30.6,129
K0302,2022-07,48.5,773
K0302,2022-01,48.2,730
K0302,2022-02,12.9,502
K0302,2023-07,33.0,206
K0302,2024-04,40.1,508
K0302,2024-03,20.6,583
K0302,2023-02,3.6,349
K0302,2022-06,44.8,941
K0302,2022-04,26.2,42
K0302,2023-09,4.7,797
K0302,2022-09,13.7,891
K0303,2024-03,21.4,299
K0303,2023-01,9.2,455
K0303,2024-02,43.3,897
K0303,2022-12,11.0,908
K0303,2022-06,18.4,824
K0303,2023-11,7.2,187
K0304,2022-11,22.1,300
K0304,2022-12,29.4,163
K0304,2022-08,8.2,833
K0304,2024-02,40.1,294
K0304,2023-04,35.4,850
K0304,2024-03,6.0,314
K0304,2023-10,20.3,141
K0304,2023-01,15.7,981
K0304,2024-04,20.7,132
K0304,2023-09,48.5,428
K0304,2023-12,16.3,546
K0304,2023-02,46.4,879
K0304,2022-09,5.5,838
K0304,2023-06,33.6,887
K0305,2024-01,43.3,74
K0305,2022-05,6.5,112
K0305,2024-04,15.1,889
K0305,2023-03,39.1,380
K0305,2023-02,45.1,190
K0305,2023-11,7.4,200
K0305,2023-04,14.6,505
K0305,2022-06,23.1,877
K0305,2023-08,34.5,875
K0305,2022-08,35.0,747
K0305,2022-11,35.0,293
K0305,2022-01,45.5,995
K0305,2024-02,24.6,580
K0305,2022-10,23.2,898
K0305,2023-01,6.8,119
K0305,2022-04,43.2,298
K0305,2024-03,34.9,53
K0305,2023-06,22.9,208
K0305,2022-12,11.5,625
K0306,2022-05,9.9,645
K0306,2022-03,11.0,143
K0306,2022-10,42.4,802
K0306,2023-03,49.0,532
K0306,2023-06,21.3,4
K0306,2023-10,5.6,141
K0306,2024-04,44.2,845
K0306,2022-08,7.6,841
K0306,2022-07,47.5,50
K0306,2024-01,44.6,737
K0306,2023-11,33.8,299
K0306,2022-02,25.2,274
K0306,2022-09,6.3,836
K0306,2022-06,12.7,987
K0306,2023-05,43.5,208
K0306,2022-12,10.2,770
K0306,2023-08,10.6,869
K0306,2023-09,22.6,590
K0306,2023-01,19.1,969
K0306,2022-11,39.5,170
K0306,2022-01,46.9,707
K0306,2022-04,27.0,415
K0307,2023-12,43.4,149
K0307,2024-04,13.1,378
K0307,2023-09,38.2,95
K0307,2022-03,45.4,952
K0307,2023-11,10.8,51
K0307,2022-07,41.2,992
K0307,2023-01,44.5,0
K0307,2022-01,3.9,920
K0307,2022-11,16.6,400
K0307,2022-09,5.5,353
K0307,2022-10,39.4,543
K0307,2023-02,35.8,916
K0307,2022-05,35.4,61
K0307,2024-02,27.0,49
K0307,2023-07,10.8,536
K0307,2022-06,36.7,590
K0307,2024-03,31.9,745
K0307,2023-04,36.8,292
K0307,2023-06,12.8,69
K0307,2023-03,3.1,62
K0307,2022-02,13.6,65
K0308,2023-01,17.6,51
K0308,2024-04,9.9,639
K0308,2023-05,32.0,105
K0308,2022-11,46.1,528
K0308,2022-03,46.6,390
K0308,2023-10,14.1,112
K0308,2022-07,24.4,835
K0308,2024-01,22.5,268
K0308,2023-11,1.8,985
K0308,2024-02,46.4,38
K0308,2022-04,7.7,473
K0308,2022-09,39.5,672
K0308,2023-08,5.1,918
K0308,2022-08,30.3,710
K0308,2022-05,27.9,720
K0308,2023-03,10.2,718
K0308,2022-06,5.1,95
K0309,2022-12,28.6,846
K0309,2023-05,41.6,449
K0309,2023-01,17.8,753
K0309,2023-02,35.6,206
K0309,2024-03,33.2,163
K0309,2024-01,20.7,487
K0309,2022-04,43.5,736
K0309,2022-03,16.0,28
K0309,2023-07,16.6,549
K0310,2022-12,35.3,558
K0310,2022-07,18.5,373
K0310,2022-09,47.6,253
K0310,2024-04,28.9,607
K0310,2023-09,38.5,521
K0310,2023-06,8.2,163
K0310,2022-03,19.4,675
K0310,2023-07,7.1,479
K0310,2024-01,45.3,717
K0310,2023-02,24.1,572
K0310,2022-11,2.2,697
K0310,2023-03,16.5,833
K0311,2023-02,45.0,473
K0311,2024-04,8.9,772
K0311,2023-06,19.2,606
K0311,2023-04,28.0,662
K0311,2023-08,11.1,324
K0311,2022-07,3.5,379
K0311,2022-01,40.6,727
K0311,2023-11,3.1,327
K0311,2023-10,6.3,530
K0311,2022-05,18.5,307
K0311,2023-05,21.3,991
K0311,2022-11,11.9,823
K0311,2023-09,27.2,837
K0311,2022-03,9.5,937
K0312,2023-06,31.9,783
K0312,2023-07,41.4,568
K0312,2023-04,43.3,864
K0312,2022-05,8.3,495
K0312,2023-12,39.7,480
K0312,2022-01,22.8,764
K0313,2022-04,46.1,203
