klant_id,jaar_maand,gb_verbruikt,minuten_gebeld
K0251,2022-11,2.1,280
K0251,2022-01,47.3,925
K0251,2023-09,10.2,523
K0251,2024-01,1.8,727
K0251,2024-04,12.8,413
K0251,2023-01,6.5,55
K0251,2023-05,23.3,793
K0251,2023-08,33.3,677
K0251,2022-09,48.9,657
K0251,2022-08,9.1,111
K0251,2023-12,23.2,115
K0251,2023-03,30.0,196
K0251,2023-11,16.4,298
K0251,2022-05,19.4,99
K0251,2022-04,0.2,467
K0251,2023-06,37.5,291
K0252,2024-03,26.4,667
K0252,2023-01,29.7,584
K0252,2023-12,18.9,700
K0252,2022-04,19.9,959
K0252,2022-05,26.8,564
K0252,2024-04,42.0,71
K0252,2023-07,34.8,86
K0252,2023-08,4.0,280
K0252,2024-01,4.0,748
K0252,2022-01,48.2,608
K0252,2023-05,16.4,429
K0252,2022-07,29.0,511
K0253,2022-05,45.3,482
K0253,2022-01,4.6,31
K0253,2022-04,28.6,317
K0253,2023-12,0.9,16
K0253,2022-06,9.3,925
K0253,2024-01,21.3,435
K0253,2024-04,44.9,678
K0253,2023-07,38.8,800
K0253,2023-02,25.5,792
K0253,2022-09,26.2,465
K0253,2023-01,30.3,642
K0253,2023-06,37.3,324
K0253,2024-02,10.1,26
K0253,2022-08,9.4,980
K0253,2023-04,47.3,792
K0253,2022-07,37.4,656
K0253,2023-10,29.9,808
K0253,2022-10,27.8,65
K0253,2022-11,31.3,501
K0254,2022-11,46.6,460
K0254,2022-07,11.7,834
K0254,2022-10,13.6,371
K0254,2022-02,40.1,394
K0254,2023-08,15.9,146
K0254,2022-12,2.4,646
K0254,2023-04,19.4,446
K0254,2024-04,31.3,438
K0254,2023-02,49.5,529
K0254,2023-10,23.7,484
K0255,2023-08,20.5,397
K0255,2022-10,49.7,316
K0255,2023-10,38.4,135
K0255,2022-08,18.1,708
K0255,2023-09,4.2,106
K0255,2022-12,31.0,910
K0255,2022-04,22.6,988
K0255,2024-01,17.8,5
K0255,2022-02,9.0,654
K0256,2023-05,41.5,43
K0256,2022-12,37.2,395
K0256,2023-04,6.2,61
K0256,2024-02,45.9,411
K0256,2022-08,30.3,320
K0256,2022-05,5.3,817
K0256,2023-01,37.0,35
K0256,2022-07,4.4,585
K0256,2022-10,19.8,892
K0256,2023-10,9.6,31
K0256,2023-02,39.2,962
K0256,2022-01,49.1,956
K0256,2024-01,35.5,562
K0256,2023-11,4.3,240
K0256,2024-04,4.6,931
K0256,2023-08,10.9,906
K0256,2023-03,8.7,451
K0256,2024-03,16.9,0
K0256,2022-03,19.4,650
K0256,2022-09,36.7,978
K0256,2022-11,20.2,118
K0257,2023-12,34.6,643
K0257,2023-07,24.1,491
K0257,2023-02,6.8,390
K0257,2022-09,47.6,480
K0257,2022-07,6.8,784
K0257,2023-10,39.9,112
K0257,2022-08,38.6,511
K0257,2023-09,41.9,522
K0257,2023-01,25.1,204
K0258,2023-03,1.0,300
K0258,2022-11,3.5,387
K0258,2024-04,22.1,313
K0258,2022-01,26.7,25
K0258,2023-11,42.5,993
K0258,2023-05,17.0,136
K0258,2022-09,36.4,387
K0258,2023-06,39.5,420
K0258,2024-01,47.4,848
K0258,2023-01,40.4,784
K0258,2022-02,4.5,566
K0259,2023-06,1.6,909
K0259,2022-08,3.5,572
K0259,2023-07,17.1,872
K0259,2024-02,44.8,650
K0259,2022-05,48.6,33
K0259,2022-10,1.3,984
K0260,2023-09,50.0,853
K0260,2022-11,14.5,160
K0260,2022-01,42.5,360
K0260,2022-05,15.7,550
K0260,2022-04,44.5,458
K0260,2023-06,45.5,596
K0260,2024-03,37.0,587
K0260,2024-01,28.6,954
K0260,2022-12,40.2,734
K0260,2023-04,48.3,542
K0260,2023-03,45.3,964
K0260,2022-03,45.6,583
K0260,2024-04,9.7,527
K0260,2023-08,28.7,401
K0260,2023-01,15.9,923
K0260,2024-02,46.0,439
K0260,2022-06,16.9,231
K0260,2022-07,32.0,192
K0260,2023-12,5.4,266
K0260,2023-11,21.0,833
K0260,2022-10,44.1,501
K0260,2022-08,34.5,260
K0260,2022-09,34.6,345
K0261,2023-11,28.8,174
K0261,2022-03,5.9,146
K0261,2023-07,47.4,12
K0261,2024-02,1.1,245
K0261,2023-04,2.7,113
K0261,2022-11,24.8,232
K0261,2023-05,31.3,321
K0261,2022-09,44.2,312
K0261,2024-04,41.4,280
K0261,2022-12,41.2,902
K0261,2022-10,46.6,612
K0261,2023-08,5.9,381
K0261,2024-03,35.1,605
K0262,2023-04,3.2,312
K0262,2023-02,26.0,323
K0262,2023-10,8.9,86
K0262,2022-06,29.9,196
K0262,2022-02,40.2,976
K0262,2022-12,42.5,497
K0262,2024-03,34.4,883
K0262,2023-05,4.1,593
K0262,2023-09,46.2,974
K0262,2024-01,5.8,466
K0262,2024-02,44.2,152
K0262,2022-01,12.2,546
K0262,2023-11,11.7,429
K0262,2023-01,43.1,811
K0262,2023-06,9.5,394
K0262,2022-04,18.4,218
K0262,2023-07,12.4,233
K0262,2022-05,45.6,357
K0262,2023-03,47.3,946
K0262,2022-09,32.2,236
K0263,2022-05,48.6,129
K0263,2023-06,43.0,770
K0263,2022-09,9.7,503
K0263,2023-07,7.2,980
K0263,2022-04,2.0,982
K0263,2023-08,26.5,987
K0264,2024-04,21.3,361
K0264,2023-01,41.7,246
K0264,2024-01,14.1,625
K0264,2023-10,22.0,313
K0264,2023-05,30.8,372
K0264,2023-08,12.0,868
K0264,2022-11,45.9,789
K0264,2022-04,40.9,359
K0264,2023-11,20.0,23
K0264,2023-09,11.4,21
K0264,2022-09,41.2,840
K0264,2023-03,49.5,735
K0264,2022-08,11.9,592
K0264,2024-02,41.4,702
K0264,2022-03,18.6,793
K0264,2022-12,0.7,10
K0264,2022-06,43.9,567
K0264,2023-04,41.8,302
K0264,2023-07,19.2,759
K0264,2023-02,39.6,21
K0265,2023-10,17.7,489
K0265,2022-11,4.3,406
K0265,2023-08,20.2,895
K0265,2024-01,33.1,76
K0265,2022-10,49.9,585
K0265,2023-06,7.1,270
K0265,2023-02,13.2,466
K0265,2022-01,32.7,546
K0265,2023-03,1.4,269
K0265,2024-03,13.9,377
K0265,2023-04,32.0,690
K0265,2023-05,38.1,26
K0266,2022-10,38.1,145
K0266,2022-06,12.6,502
K0266,2022-01,19.2,834
K0266,2023-05,18.0,271
K0266,2023-04,44.4,880
K0266,2023-11,35.0,414
K0266,2022-07,18.4,261
K0266,2023-01,30.4,435
K0266,2022-03,25.2,569
K0266,2022-08,44.9,18
K0266,2022-04,9.5,378
K0266,2022-09,6.1,264
K0266,2023-07,14.5,48
K0266,2023-10,30.5,414
K0267,2024-04,30.0,967
K0267,2022-05,13.2,72
K0267,2022-10,23.0,602
K0267,2022-04,30.1,709
K0267,2024-03,12.6,981
K0267,2023-05,22.6,996
K0267,2023-02,16.2,778
K0268,2023-01,2.3,255
K0268,2022-05,36.5,515
K0268,2024-04,13.6,211
K0268,2023-08,11.5,475
K0268,2022-09,21.8,63
K0268,2022-08,4.3,15
K0268,2023-03,41.9,324
K0268,2022-12,24.3,772
K0268,2022-10,17.5,16
K0268,2023-05,47.6,871
K0268,2022-11,21.1,9
K0268,2024-03,27.9,765
K0268,2023-04,28.8,143
K0268,2022-02,33.0,918
K0268,2023-07,11.2,667
K0268,2023-09,12.2,483
K0269,2023-05,4.7,780
K0269,2023-08,23.4,869
K0269,2022-09,19.3,447
K0269,2022-04,30.5,569
K0269,2023-04,19.1,172
K0269,2022-05,8.3,547
K0269,2022-01,25.3,786
K0269,2022-03,13.4,399
K0269,2024-01,38.7,529
K0270,2024-01,14.8,337
K0270,2024-02,18.0,756
K0270,2022-06,45.2,447
K0270,2022-07,5.9,356
K0270,2023-09,2.0,345
K0270,2023-11,24.1,688
K0270,2023-10,1.0,149
K0270,2023-01,5.8,795
K0270,2022-12,11.9,259
K0271,2023-07,20.2,892
K0271,2024-03,22.6,325
K0271,2022-09,14.5,841
K0271,2022-01,47.5,480
K0271,2023-12,3.2,338
K0271,2023-08,48.7,303
K0271,2023-09,35.6,113
K0272,2023-11,29.1,177
K0272,2023-08,35.5,507
K0272,2023-09,21.2,805
K0272,2024-01,19.3,718
K0272,2023-06,16.7,177
K0272,2022-04,35.4,36
K0272,2022-06,32.0,914
K0272,2022-01,48.2,720
K0272,2023-03,0.1,207
K0272,2022-08,38.8,682
K0272,2023-07,1.8,503
K0272,2022-07,45.3,519
K0272,2023-12,34.2,96
K0272,2023-05,24.1,785
K0272,2024-03,47.7,945
K0272,2022-03,20.5,6
K0272,2022-11,9.3,523
K0272,2022-02,34.2,589
K0273,2024-03,11.2,433
K0273,2022-08,20.1,629
K0273,2022-05,22.6,823
K0273,2023-02,7.9,536
K0273,2024-02,18.7,736
K0273,2022-11,24.2,776
K0273,2022-06,26.8,929
K0273,2022-02,38.5,369
K0273,2023-05,34.1,772
K0273,2023-06,23.4,310
K0273,2022-07,20.2,484
K0273,2023-09,20.4,687
K0273,2022-03,48.5,375
K0273,2023-01,8.1,532
K0273,2023-04,48.2,136
K0274,2022-07,40.9,667
K0274,2022-10,44.2,856
K0274,2023-01,10.3,345
K0274,2024-03,19.5,332
K0274,2022-12,4.0,323
K0274,2022-08,47.5,458
K0274,2022-04,17.2,718
K0275,2023-08,0.5,242
K0275,2022-01,26.1,623
K0275,2023-03,32.2,220
K0275,2022-07,38.3,161
K0275,2024-03,36.0,965
K0275,2023-02,1.0,828
K0275,2023-11,24.3,176
K0275,2022-02,37.7,982
K0275,2022-08,36.7,155
K0275,2024-02,6.1,933
K0275,2022-06,15.5,354
K0275,2023-10,26.4,326
K0275,2024-01,44.0,576
K0275,2023-05,26.1,756
K0275,2023-04,18.8,667
K0275,2022-04,40.8,461
K0275,2023-09,29.7,361
K0275,2022-10,31.5,479
K0276,2022-03,36.9,739
K0276,2023-09,49.1,298
K0276,2023-10,45.0,429
K0276,2023-07,14.0,677
K0276,2023-08,46.0,664
K0276,2024-03,31.3,95
K0276,2022-06,17.5,330
K0276,2023-04,20.3,887
K0276,2023-06,30.0,173
K0277,2022-01,22.4,725
K0277,2024-03,11.6,682
K0277,2024-04,8.8,374
K0277,2022-11,47.6,201
K0277,2023-06,13.5,186
K0277,2022-02,22.5,723
K0277,2023-08,36.3,261
K0277,2024-02,22.6,588
K0277,2022-10,14.6,305
K0277,2022-04,10.7,637
K0277,2022-12,36.5,620
K0277,2023-02,38.2,270
K0277,2023-10,43.9,197
K0277,2023-07,49.1,222
K0277,2023-12,34.2,662
K0277,2023-05,20.2,880
K0277,2022-08,40.8,880
K0277,2022-05,28.0,936
K0278,2022-11,5.2,589
K0278,2024-01,20.2,89
K0278,2022-12,42.1,71
K0278,2022-07,26.4,347
K0278,2023-01,22.7,508
K0278,2023-07,29.4,419
K0279,2024-04,5.5,21
K0279,2023-12,34.3,890
K0279,2023-04,27.3,342
K0279,2023-08,44.5,698
K0279,2022-01,35.4,869
K0279,2023-05,26.9,140
K0279,2024-01,24.7,291
K0279,2022-08,32.4,559
K0279,2023-10,39.5,170
K0279,2023-09,22.5,579
K0279,2022-04,0.1,109
K0279,2024-03,18.3,437
K0279,2024-02,43.3,899
K0280,2024-02,20.3,766
K0280,2023-07,16.1,788
K0280,2022-06,38.0,328
K0280,2022-02,32.7,587
K0280,2023-05,43.9,248
K0280,2022-07,32.7,689
K0280,2023-02,47.7,739
K0280,2023-01,45.4,424
K0280,2022-12,11.0,655
K0280,2023-06,38.1,387
K0280,2024-04,13.0,448
K0280,2024-01,20.6,98
K0280,2022-08,48.5,556
K0280,2022-09,49.9,467
K0280,2022-11,25.8,568
K0281,2023-07,16.2,505
K0281,2022-10,18.2,178
K0281,2022-07,47.0,879
K0281,2023-01,21.2,311
K0281,2023-11,31.4,53
K0281,2022-08,43.6,64
K0281,2023-10,44.1,569
K0281,2024-01,48.1,259
K0281,2022-05,9.8,126
K0281,2023-04,18.7,981
K0281,2022-11,41.6,541
K0281,2023-09,3.5,315
K0281,2022-06,45.9,592
K0282,2023-12,26.7,112
K0282,2023-11,36.0,458
K0282,2022-01,47.9,356
K0282,2022-10,47.1,991
K0282,2022-02,23.2,924
K0282,2022-04,16.1,938
K0283,2023-05,38.5,773
K0283,2023-01,36.8,823
K0283,2024-04,29.6,861
K0283,2024-01,9.2,516
K0283,2023-11,24.5,138
K0283,2022-10,48.8,808
K0283,2023-09,3.6,857
K0284,2024-04,1.6,492
K0284,2023-02,45.5,109
K0284,2022-05,21.0,125
K0284,2022-03,5.1,178
K0284,2023-05,28.2,885
K0284,2023-01,12.9,100
K0285,2023-09,21.4,93
K0285,2024-01,35.5,407
K0285,2022-12,39.4,57
K0285,2022-03,45.1,490
K0285,2023-04,27.6,356
K0285,2023-01,8.2,838
K0285,2022-11,2.2,100
K0285,2022-07,45.3,593
K0285,2023-06,19.9,641
K0285,2022-04,35.5,127
K0285,2024-02,9.8,965
K0285,2024-04,24.1,556
K0285,2022-01,34.3,359
K0285,2023-07,46.3,764
K0286,2023-07,49.6,752
K0286,2023-06,12.1,455
K0286,2023-01,43.8,330
K0286,2023-12,49.3,679
K0286,2022-02,18.0,805
K0286,2022-08,38.0,676
K0286,2022-01,42.9,742
K0286,2023-10,47.8,693
K0286,2023-11,2.8,104
K0286,2023-08,10.9,879
K0286,2023-02,31.0,374
K0287,2023-02,33.2,997
K0287,2024-01,1.0,647
K0287,2022-07,4.9,784
K0287,2022-02,3.1,392
K0287,2024-02,31.4,105
K0287,2022-05,39.6,746
K0287,2023-03,30.2,888
K0288,2024-01,44.9,641
K0288,2022-09,29.2,41
K0288,2023-09,48.1,452
K0288,2022-06,33.2,187
K0288,2024-02,29.2,473
K0288,2022-02,26.8,270
K0288,2022-04,36.3,927
K0288,2022-10,32.1,292
K0288,2023-08,49.9,771
K0288,2023-12,7.5,995
K0288,2023-10,14.2,660
K0288,2022-01,14.1,703
K0288,2024-03,1.9,181
K0288,2024-04,11.7,766
K0288,2023-11,15.5,637
K0289,2024-01,7.9,608
K0289,2023-07,30.2,402
K0289,2022-10,22.5,935
K0289,2023-02,38.7,186
K0289,2022-09,24.9,408
K0289,2022-12,35.2,820
K0289,2023-04,2.2,211
K0289,2023-05,34.1,176
K0289,2022-08,40.6,530
K0289,2023-03,28.1,247
K0289,2024-02,8.9,712
K0289,2023-11,1.7,617
K0289,2024-04,29.3,782
K0289,2022-07,37.1,270
K0289,2022-04,29.2,244
K0290,2023-08,3.2,50
K0290,2022-11,12.7,94
K0290,2022-03,8.0,903
K0290,2022-01,21.9,44
K0290,2022-07,15.0,730
K0290,2022-06,38.6,255
K0290,2024-04,18.0,40
K0291,2023-12,29.1,751
K0291,2023-06,18.7,830
K0291,2023-05,30.5,922
K0291,2022-10,34.1,2
K0291,2022-04,48.0,739
K0291,2022-08,43.6,493
K0291,2023-11,22.7,507
K0291,2023-07,42.6,331
K0291,2023-04,1.4,775
K0291,2024-04,47.7,680
K0291,2024-02,7.2,205
K0291,2022-02,5.5,504
K0291,2022-05,15.6,303
K0291,2022-06,4.7,86
K0291,2022-01,38.3,427
K0291,2024-03,36.3,625
K0292,2023-08,6.4,231
K0292,2023-05,25.7,425
K0292,2022-05,4.6,802
K0292,2022-12,8.6,328
K0292,2024-03,25.6,387
K0292,2024-04,7.3,475
K0292,2023-12,18.6,481
K0292,2023-01,31.4,546
K0292,2023-10,19.7,486
K0292,2022-06,7.1,124
K0292,2023-03,35.6,76
K0292,2022-10,5.9,235
K0292,2022-01,24.9,253
K0292,2022-03,27.4,242
K0292,2023-07,29.5,468
K0292,2023-06,2.5,924
K0292,2022-08,27.4,633
K0292,2022-09,0.1,586
K0292,2023-11,10.4,993
K0292,2024-01,0.5,505
K0292,2023-09,30.3,668
K0292,2024-02,39.5,788
K0292,2022-07,45.6,744
K0293,2022-12,40.0,508
K0293,2022-10,41.3,89
K0293,2022-11,47.4,675
K0293,2024-03,2.2,717
K0293,2022-04,43.7,73
K0293,2022-01,24.3,905
K0293,2023-12,30.6,295
K0293,2022-02,39.8,301
K0293,2022-05,8.4,584
K0293,2022-07,25.0,93
K0293,2023-10,6.8,909
K0293,2023-06,48.5,495
K0293,2023-08,48.3,211
K0293,2023-11,32.9,503
K0293,2022-06,48.4,670
K0293,2022-08,1.6,70
K0293,2023-02,45.3,662
K0294,2022-10,16.2,357
K0294,2023-01,46.9,672
K0294,2022-11,30.1,470
K0294,2023-08,7.5,559
K0294,2022-02,8.8,633
K0294,2023-09,3.1,254
K0294,2023-05,48.6,279
K0294,2023-07,16.6,161
K0294,2024-04,25.9,989
K0294,2023-11,22.8,296
K0294,2023-10,33.5,659
K0294,2024-03,38.7,696
K0294,2022-07,4.4,536
K0295,2022-02,14.1,833
K0295,2023-08,0.7,200
K0295,2023-04,10.9,241
K0295,2023-06,21.4,237
K0295,2024-03,41.6,578
K0295,2023-09,26.2,868
K0295,2023-01,7.6,578
K0295,2024-01,31.9,488
K0295,2024-02,42.4,763
K0295,2022-06,43.7,412
K0295,2022-07,36.5,928
K0295,2023-10,47.4,220
K0295,2022-04,14.6,724
K0295,2023-05,28.1,929
K0296,2022-10,7.5,787
K0296,2023-03,15.0,941
K0296,2022-02,43.1,534
K0296,2023-12,20.5,30
K0296,2022-08,30.0,970
K0296,2023-04,24.2,509
K0296,2024-01,29.8,286
K0296,2022-11,13.4,230
K0296,2022-07,35.6,3
K0296,2023-07,15.5,411
K0296,2022-12,41.2,486
K0296,2023-09,3.5,332
K0296,2023-06,44.8,576
K0296,2022-09,24.8,269
K0296,2024-03,11.6,439
K0296,2023-10,4.5,334
K0296,2023-08,11.6,605
K0297,2023-06,42.5,505
K0297,2022-04,36.4,305
K0297,2022-11,17.2,987
K0297,2023-11,3.3,306
K0297,2024-02,49.1,332
K0297,2022-10,27.6,333
K0297,2023-04,49.1,923
K0297,2022-06,12.8,393
K0297,2024-01,28.7,691
K0297,2022-05,22.5,576
K0297,2022-12,6.9,949
K0297,2022-07,35.9,362
K0297,2022-01,46.9,959
K0297,2024-04,30.9,660
K0297,2022-09,28.6,90
K0297,2023-01,5.5,203
K0297,2024-03,34.4,610
K0297,2023-12,36.3,43
K0298,2023-02,5.5,823
K0298,2022-10,7.0,331
K0298,2023-01,32.3,340
K0298,2023-10,1.6,848
K0298,2024-01,7.4,983
K0298,2023-04,5.5,522
K0298,2024-02,31.2,250
K0298,2022-07,30.1,750
K0298,2022-12,32.2,848
K0298,2022-06,40.0,292
K0298,2023-11,43.8,203
K0298,2022-03,8.8,826
K0298,2023-06,31.1,292
K0298,2022-09,43.3,385
K0298,2024-03,25.2,850
K0298,2023-03,23.2,768
K0298,2024-04,29.4,561
K0298,2022-02,24.4,667
K0299,2022-06,30.9,423
K0299,2022-10,17.0,208
K0299,2023-11,23.7,518
K0299,2024-02,15.0,337
K0299,2022-11,1.0,845
K0299,2022-12,22.3,912
K0299,2023-07,49.0,806
K0299,2023-09,21.7,270
K0299,2022-01,21.5,571
K0299,2023-08,38.5,655
K0299,2022-05,46.5,15
K0299,2023-02,49.1,97
K0299,2024-03,28.1,299
K0299,2024-01,22.7,306
K0300,2022-11,28.1,485
K0300,2024-04,24.5,65
K0300,2023-11,19.5,312
K0300,2022-01,19.9,972
K0300,2023-01,43.5,408
K0300,2023-02,4.4,248
K0300,2023-09,14.7,398
K0300,2022-07,15.8,470
K0300,2024-03,44.8,433
K0300,2023-06,0.8,706
K0300,2024-01,26.1,682
K0300,2023-08,9.7,57
K0300,2024-02,33.3,971
K0300,2022-03,31.7,301
K0300,2022-02,41.6,888
K0300,2022-04,43.4,14
K0300,2023-04,31.4,895
K0300,2023-05,42.2,930
K0300,2022-10,21.2,196
K0300,2022-09,5.3,685
K0300,2023-10,32.0,968
K0300,2023-12,0.4,290
K0300,2023-07,31.2,141
K0301,2024-04,37.6,899
K0301,2022-09,37.5,311
K0301,2022-10,8.0,725
K0301,2022-03,14.0,753
K0301,2022-12,42.0,879
K0301,2022-08,46.4,733
K0301,2022-07,10.6,328
K0301,2023-01,26.8,699
K0301,2024-03,30.2,270
K0301,2022-01,35.6,795
K0301,2023-06,17.6,958
K0302,2022-11,38.4,663
K0302,2022-02,44.8,384
K0302,2022-10,0.9,565
K0302,2022-03,2.7,382
K0302,2022-05,5.4,553
K0302,2023-05,18.2,280
K0303,2022-02,20.0,380
K0303,2023-11,14.4,647
K0303,2022-01,45.5,680
K0303,2023-07,21.8,917
K0303,2022-06,41.9,716
K0303,2022-10,15.8,32
K0303,2022-11,48.5,138
K0303,2024-04,13.3,126
K0303,2023-05,16.6,43
K0304,2023-01,31.4,318
K0304,2022-10,0.8,720
K0304,2023-10,46.2,708
K0304,2022-12,3.2,692
K0304,2022-11,27.2,362
K0304,2024-04,19.6,184
K0304,2023-05,2.2,111
K0304,2024-01,29.8,295
K0304,2023-06,23.8,0
K0304,2023-04,38.7,670
K0304,2022-07,49.1,779
K0305,2023-03,26.9,738
K0305,2022-02,14.5,350
K0305,2023-11,33.5,186
K0305,2024-01,38.3,541
K0305,2023-02,41.8,786
K0305,2022-11,8.3,212
K0306,2023-03,23.8,399
K0306,2024-03,47.2,984
K0306,2022-09,33.1,831
K0306,2023-12,17.7,201
K0306,2023-02,15.5,607
K0306,2023-05,16.1,398
K0306,2022-08,49.5,251
K0306,2022-11,37.5,99
K0306,2023-11,34.1,421
K0306,2023-08,15.4,705
K0306,2023-06,15.1,637
K0306,2023-01,38.9,418
K0306,2022-12,3.5,113
K0306,2022-10,20.3,595
K0306,2024-02,41.4,975
K0306,2022-07,20.8,92
K0306,2022-03,39.7,101
K0306,2022-04,14.8,535
K0306,2023-10,39.1,478
K0306,2023-04,21.0,166
K0306,2024-01,13.0,180
K0306,2024-04,26.5,605
K0306,2022-05,5.6,794
K0307,2022-10,34.9,467
K0307,2023-03,23.4,980
K0307,2023-10,17.1,666
K0307,2022-01,4.1,611
K0307,2024-01,47.9,109
K0307,2022-04,48.1,259
K0307,2022-05,37.0,906
K0307,2023-06,28.4,31
K0307,2024-03,24.9,810
K0308,2022-06,22.3,361
K0308,2023-02,47.5,439
K0308,2023-01,16.0,760
K0308,2023-10,12.1,355
K0308,2024-04,39.8,340
K0308,2022-04,28.7,542
K0308,2022-01,40.9,538
K0308,2023-05,19.5,528
K0308,2024-02,22.0,219
K0308,2024-01,6.3,552
K0308,2023-06,37.5,36
K0308,2022-02,42.2,38
K0308,2024-03,40.3,63
K0308,2023-07,5.0,31
K0308,2023-08,36.0,890
K0308,2022-05,38.9,481
K0308,2023-03,45.1,834
K0308,2023-11,48.8,315
K0308,2022-10,35.8,910
K0308,2023-04,18.1,572
K0308,2023-12,34.4,206
K0308,2023-09,46.0,508
K0309,2022-11,29.7,399
K0309,2024-02,8.6,81
K0309,2022-07,31.5,781
K0309,2023-11,35.0,48
K0309,2022-03,27.4,817
K0309,2024-01,21.4,790
K0309,2024-03,21.1,710
K0309,2022-10,40.3,882
K0309,2022-09,44.5,485
K0309,2022-08,39.3,184
K0309,2022-12,7.1,215
K0309,2022-06,12.1,118
K0309,2022-02,5.9,402
K0309,2023-09,49.4,396
K0310,2022-06,38.5,166
K0310,2022-04,17.4,258
K0310,2022-02,41.9,619
K0310,2024-03,34.3,937
K0310,2024-02,21.9,526
K0310,2022-10,18.7,829
K0310,2023-11,45.0,793
K0310,2023-03,23.9,403
K0310,2023-05,41.8,404
K0310,2023-04,23.7,574
K0310,2023-01,25.0,475
K0310,2022-05,28.3,422
K0310,2024-01,25.2,630
K0310,2022-01,35.3,548
K0310,2023-10,21.7,110
K0311,2022-05,49.3,925
K0311,2022-12,49.8,953
K0311,2024-03,26.1,446
K0311,2022-02,43.4,908
K0311,2023-12,29.3,929
K0311,2024-02,28.8,530
K0311,2022-08,35.7,65
K0311,2024-01,6.3,43
K0311,2023-01,7.2,423
K0311,2022-04,18.4,394
K0311,2023-07,44.5,953
K0311,2023-10,40.1,360
K0311,2022-09,13.1,379
K0311,2023-02,45.8,891
K0311,2022-03,36.0,156
K0311,2023-08,14.2,979
K0311,2023-06,30.2,708
K0311,2023-09,29.3,469
K0311,2022-06,23.3,78
K0311,2022-07,11.2,795
K0311,2023-03,8.4,977
K0311,2023-05,13.7,342
K0311,2022-11,36.1,51
K0312,2024-04,16.4,908
K0312,2022-08,45.5,224
K0312,2022-05,23.7,847
K0312,2022-06,20.8,969
K0312,2023-01,12.5,341
K0312,2022-01,13.5,558
K0312,2023-11,20.7,521
K0312,2023-04,29.6,12
K0312,2023-09,42.9,825
K0312,2023-12,15.7,595
K0312,2022-04,27.9,655
K0312,2023-10,6.4,430
K0312,2024-03,7.7,157
K0312,2022-10,18.8,490
K0312,2023-08,44.9,535
K0312,2023-03,32.7,716
K0312,2024-01,35.6,612
K0312,2022-03,46.5,471
K0312,2024-02,9.5,95
K0312,2023-06,46.4,607
K0312,2022-11,45.7,257
K0313,2023-04,17.5,815
K0313,2023-03,43.3,577
K0313,2022-10,8.6,982
K0313,2023-10,0.5,110
K0313,2023-08,25.4,892
K0313,2024-01,20.9,154
K0313,2023-06,41.5,18
K0313,2023-07,29.5,734
K0313,2023-12,14.5,293
K0313,2022-03,27.8,337
K0313,2022-12,22.8,343
K0313,2023-01,32.4,764
K0313,2022-04,48.0,736
K0313,2024-02,26.9,791
K0313,2022-11,19.6,283
K0313,2023-11,2.3,108
K0313,2023-09,24.3,290
K0314,2023-02,23.9,344
K0314,2023-04,42.3,921
K0314,2024-04,43.8,407
K0314,2022-04,12.6,415
K0314,2023-06,21.7,297
K0314,2022-11,39.7,552
K0314,2023-12,12.4,151
K0315,2022-02,16.1,662
K0315,2024-04,44.0,952
K0315,2022-01,46.3,424
K0315,2023-02,37.0,353
K0315,2023-07,35.3,292
K0315,2023-08,12.6,528
K0315,2022-07,14.5,667
K0315,2022-04,31.6,430
K0315,2023-06,40.9,316
K0315,2023-12,43.2,357
K0315,2023-10,20.7,689
K0315,2024-01,5.9,558
K0315,2022-06,33.0,438
K0315,2022-08,9.2,269
K0315,2023-01,38.0,20
K0315,2023-09,31.8,867
K0315,2022-05,10.2,467
K0315,2023-11,13.6,876
K0316,2022-06,5.4,701
K0316,2023-07,26.7,555
K0316,2022-12,29.4,197
K0316,2022-02,4.9,29
K0316,2022-04,35.0,62
K0316,2022-07,11.9,831
K0316,2022-08,40.7,307
K0316,2024-04,33.1,465
K0316,2023-12,47.0,106
K0316,2024-02,44.2,300
K0316,2022-05,18.2,76
K0316,2023-03,28.6,813
K0316,2024-01,12.6,707
K0316,2022-03,34.0,599
K0316,2022-01,40.2,584
K0316,2023-04,20.8,866
K0316,2023-10,15.6,383
K0316,2022-11,28.4,509
K0316,2024-03,41.2,577
K0316,2023-08,37.7,809
K0316,2023-01,19.4,371
K0316,2023-09,0.7,530
K0316,2023-02,24.9,824
K0317,2022-02,31.1,106
K0317,2024-01,11.8,953
K0317,2023-01,21.8,917
K0317,2023-10,32.6,330
K0317,2022-10,16.6,669
K0317,2023-08,49.0,683
K0317,2022-09,35.8,507
K0317,2022-08,28.8,133
K0317,2022-01,5.7,74
K0317,2022-07,25.1,716
K0317,2022-11,41.6,677
K0317,2022-04,41.3,206
K0317,2023-12,21.2,672
K0317,2023-09,25.1,953
K0317,2023-03,19.5,747
K0317,2023-11,7.9,625
K0318,2022-12,26.3,776
K0318,2022-04,39.0,762
K0318,2024-04,9.3,854
K0318,2023-12,33.7,271
K0318,2023-06,3.7,586
K0318,2024-01,4.7,870
K0318,2023-11,15.5,928
K0318,2022-06,2.0,175
K0318,2022-07,14.4,273
K0318,2022-08,43.4,603
K0318,2023-05,18.2,188
K0318,2023-08,3.1,637
K0318,2024-03,40.7,96
K0319,2022-08,7.3,810
K0319,2024-02,7.6,719
K0319,2022-04,40.7,58
K0319,2022-02,11.7,852
K0319,2023-07,6.4,868
